220.181.108.144 - - [09/Mar/2018:16:10:55 -0800] "GET /projects/pdfs/Bobs_Warehouse.pdf HTTP/1.1" 200 131758 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.claengineers.com"
105.98.40.79 - - [10/Mar/2018:14:43:52 -0800] "GET / HTTP/1.1" 200 7070 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" "www.claengineers.com"
199.30.25.10 - - [10/Mar/2018:15:01:46 -0800] "GET /images/leftcolspacer.gif HTTP/1.1" 200 85 "http://www.claengineers.com/services/marine.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 BingPreview/1.0b" "www.claengineers.com"
199.30.25.10 - - [10/Mar/2018:15:01:46 -0800] "GET /images/photoBorder_02.gif HTTP/1.1" 200 1090 "http://www.claengineers.com/services/marine.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 BingPreview/1.0b" "www.claengineers.com"
199.30.25.10 - - [10/Mar/2018:15:01:46 -0800] "GET /images/photoBorder_01.gif HTTP/1.1" 200 207 "http://www.claengineers.com/services/marine.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 BingPreview/1.0b" "www.claengineers.com"
195.201.85.25 - - [10/Mar/2018:15:12:38 -0800] "GET /contact.html HTTP/1.1" 200 6962 "-" "Companybook-Crawler (+https://www.companybooknetworking.com/)" "www.claengineers.com"
195.201.85.25 - - [10/Mar/2018:15:12:51 -0800] "GET /index.html HTTP/1.1" 200 7070 "-" "Companybook-Crawler (+https://www.companybooknetworking.com/)" "www.claengineers.com"
195.201.85.25 - - [10/Mar/2018:15:13:15 -0800] "GET /career.html HTTP/1.1" 200 5906 "-" "Companybook-Crawler (+https://www.companybooknetworking.com/)" "www.claengineers.com"
142.44.159.96 - - [10/Mar/2018:15:43:17 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; SiteExplorer/1.1b; +http://siteexplorer.info/Backlink-Checker-Spider/)" "www.claengineers.com"
142.44.159.96 - - [10/Mar/2018:15:43:29 -0800] "GET /about/staff.html HTTP/1.1" 200 7455 "-" "Mozilla/5.0 (compatible; SiteExplorer/1.1b; +http://siteexplorer.info/Backlink-Checker-Spider/)" "www.claengineers.com"
142.44.159.96 - - [10/Mar/2018:15:43:40 -0800] "GET /services/structural.html HTTP/1.1" 200 8018 "-" "Mozilla/5.0 (compatible; SiteExplorer/1.1b; +http://siteexplorer.info/Backlink-Checker-Spider/)" "www.claengineers.com"
142.44.159.96 - - [10/Mar/2018:15:44:03 -0800] "GET /services/gps_gis.html HTTP/1.1" 200 6705 "-" "Mozilla/5.0 (compatible; SiteExplorer/1.1b; +http://siteexplorer.info/Backlink-Checker-Spider/)" "www.claengineers.com"
142.44.159.96 - - [10/Mar/2018:15:44:15 -0800] "GET /index.html HTTP/1.1" 200 7070 "-" "Mozilla/5.0 (compatible; SiteExplorer/1.1b; +http://siteexplorer.info/Backlink-Checker-Spider/)" "www.claengineers.com"
142.44.159.96 - - [10/Mar/2018:15:44:26 -0800] "GET /services/town.html HTTP/1.1" 200 8019 "-" "Mozilla/5.0 (compatible; SiteExplorer/1.1b; +http://siteexplorer.info/Backlink-Checker-Spider/)" "www.claengineers.com"
142.44.159.96 - - [10/Mar/2018:15:44:40 -0800] "GET /projects/index.html HTTP/1.1" 200 15421 "-" "Mozilla/5.0 (compatible; SiteExplorer/1.1b; +http://siteexplorer.info/Backlink-Checker-Spider/)" "www.claengineers.com"
142.44.159.96 - - [10/Mar/2018:15:44:53 -0800] "GET /services/wetlands.html HTTP/1.1" 200 8161 "-" "Mozilla/5.0 (compatible; SiteExplorer/1.1b; +http://siteexplorer.info/Backlink-Checker-Spider/)" "www.claengineers.com"
142.44.159.96 - - [10/Mar/2018:15:45:06 -0800] "GET /services/surveying.html HTTP/1.1" 200 6113 "-" "Mozilla/5.0 (compatible; SiteExplorer/1.1b; +http://siteexplorer.info/Backlink-Checker-Spider/)" "www.claengineers.com"
142.44.159.96 - - [10/Mar/2018:15:45:43 -0800] "GET /services/marine.html HTTP/1.1" 200 5968 "-" "Mozilla/5.0 (compatible; SiteExplorer/1.1b; +http://siteexplorer.info/Backlink-Checker-Spider/)" "www.claengineers.com"
142.44.159.96 - - [10/Mar/2018:15:45:55 -0800] "GET /services/bridges.html HTTP/1.1" 200 6168 "-" "Mozilla/5.0 (compatible; SiteExplorer/1.1b; +http://siteexplorer.info/Backlink-Checker-Spider/)" "www.claengineers.com"
10.247.27.189 - - [10/Mar/2018:15:46:05 -0800] "GET /services/index.html HTTP/1.1" 200 6307 "-" "Mozilla/5.0 (compatible; SiteExplorer/1.1b; +http://siteexplorer.info/Backlink-Checker-Spider/)" "www.claengineers.com"
142.44.159.96 - - [10/Mar/2018:15:46:15 -0800] "GET /career.html HTTP/1.1" 200 5906 "-" "Mozilla/5.0 (compatible; SiteExplorer/1.1b; +http://siteexplorer.info/Backlink-Checker-Spider/)" "www.claengineers.com"
216.244.66.197 - - [10/Mar/2018:15:47:29 -0800] "GET /services/index.html HTTP/1.1" 200 6307 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.claengineers.com"
